instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_group,temp_group
5006,2011-08-01,Fall,2011,August,11,0,Monday,1,1,36.08,38.635000000000005,32.0,11.0014,53,66,119,Afternoon,Hot
5007,2011-08-01,Fall,2011,August,12,0,Monday,1,1,36.9,40.150000000000006,33.0,16.997899999999998,53,115,168,Afternoon,Hot
5008,2011-08-01,Fall,2011,August,13,0,Monday,1,1,36.9,40.150000000000006,31.0,19.999499999999998,38,112,150,Afternoon,Hot
5009,2011-08-01,Fall,2011,August,14,0,Monday,1,1,37.72,40.910000000000004,28.999999999999996,12.998000000000001,37,86,123,Afternoon,Hot
5010,2011-08-01,Fall,2011,August,15,0,Monday,1,1,36.9,39.395,27.0,0.0,52,77,129,Afternoon,Hot
5011,2011-08-01,Fall,2011,August,16,0,Monday,1,1,36.9,39.395,27.0,0.0,34,197,231,Afternoon,Hot
5012,2011-08-01,Fall,2011,August,17,0,Monday,1,1,31.16,34.089999999999996,45.0,19.999499999999998,69,445,514,Afternoon,Hot
5013,2011-08-01,Fall,2011,August,18,0,Monday,1,1,31.98,34.849999999999994,43.0,12.998000000000001,68,475,543,Afternoon,Hot
5014,2011-08-01,Fall,2011,August,19,0,Monday,1,1,30.34,33.335,51.0,15.001299999999999,63,350,413,Afternoon,Hot
5015,2011-08-01,Fall,2011,August,20,0,Monday,1,1,29.52,34.089999999999996,62.0,15.001299999999999,49,256,305,Afternoon,Hot
5016,2011-08-01,Fall,2011,August,21,0,Monday,1,1,28.7,32.574999999999996,70.0,16.997899999999998,42,178,220,Afternoon,Hot
5017,2011-08-01,Fall,2011,August,22,0,Monday,1,1,28.7,32.574999999999996,70.0,6.0032,21,116,137,Afternoon,Hot
5018,2011-08-01,Fall,2011,August,23,0,Monday,1,1,27.880000000000003,31.819999999999997,74.0,12.998000000000001,14,82,96,Afternoon,Hot
5019,2011-08-02,Fall,2011,August,0,0,Tuesday,1,1,27.060000000000002,31.06,74.0,0.0,11,18,29,Evening,Hot
5020,2011-08-02,Fall,2011,August,1,0,Tuesday,1,1,27.060000000000002,31.06,74.0,7.0015,4,8,12,Evening,Hot
5021,2011-08-02,Fall,2011,August,2,0,Tuesday,1,1,27.880000000000003,31.819999999999997,69.0,0.0,2,6,8,Evening,Hot
5022,2011-08-02,Fall,2011,August,3,0,Tuesday,1,1,27.060000000000002,31.06,74.0,12.998000000000001,0,5,5,Evening,Hot
5023,2011-08-02,Fall,2011,August,4,0,Tuesday,1,1,27.060000000000002,31.06,74.0,7.0015,0,10,10,Evening,Hot
5024,2011-08-02,Fall,2011,August,5,0,Tuesday,1,1,27.060000000000002,31.06,74.0,8.9981,4,17,21,Morning,Hot
5025,2011-08-02,Fall,2011,August,6,0,Tuesday,1,1,27.880000000000003,31.819999999999997,69.0,7.0015,12,105,117,Morning,Hot
5026,2011-08-02,Fall,2011,August,7,0,Tuesday,1,1,29.52,33.335,61.0,19.0012,15,320,335,Morning,Hot
5027,2011-08-02,Fall,2011,August,8,0,Tuesday,1,1,30.34,34.089999999999996,57.99999999999999,19.0012,37,398,435,Morning,Hot
5028,2011-08-02,Fall,2011,August,9,0,Tuesday,1,1,31.98,34.849999999999994,46.0,19.999499999999998,31,182,213,Morning,Hot
5029,2011-08-02,Fall,2011,August,10,0,Tuesday,1,1,33.62,36.364999999999995,36.0,19.999499999999998,50,90,140,Morning,Hot
5030,2011-08-02,Fall,2011,August,11,0,Tuesday,1,1,34.44,36.364999999999995,32.0,27.999299999999998,32,96,128,Afternoon,Hot
5031,2011-08-02,Fall,2011,August,12,0,Tuesday,1,1,35.26,37.12,30.0,19.0012,45,112,157,Afternoon,Hot
5032,2011-08-02,Fall,2011,August,13,0,Tuesday,1,1,35.26,37.12,30.0,15.001299999999999,50,153,203,Afternoon,Hot
5033,2011-08-02,Fall,2011,August,14,0,Tuesday,1,1,36.9,38.635000000000005,25.0,19.0012,45,114,159,Afternoon,Hot
5034,2011-08-02,Fall,2011,August,15,0,Tuesday,1,1,36.9,38.635000000000005,25.0,19.0012,48,120,168,Afternoon,Hot
5035,2011-08-02,Fall,2011,August,16,0,Tuesday,1,1,36.9,38.635000000000005,25.0,19.0012,58,216,274,Afternoon,Hot
5036,2011-08-02,Fall,2011,August,17,0,Tuesday,1,2,36.9,39.395,27.0,8.9981,63,493,556,Afternoon,Hot
5037,2011-08-02,Fall,2011,August,18,0,Tuesday,1,2,35.26,37.88,34.0,12.998000000000001,65,491,556,Afternoon,Hot
5038,2011-08-02,Fall,2011,August,19,0,Tuesday,1,2,35.26,37.88,36.0,15.001299999999999,85,369,454,Afternoon,Hot
5039,2011-08-02,Fall,2011,August,20,0,Tuesday,1,2,33.62,37.88,46.0,16.997899999999998,40,248,288,Afternoon,Hot
5040,2011-08-02,Fall,2011,August,21,0,Tuesday,1,1,32.800000000000004,37.12,52.0,15.001299999999999,53,201,254,Afternoon,Hot
5041,2011-08-02,Fall,2011,August,22,0,Tuesday,1,2,31.98,37.12,59.0,11.0014,22,169,191,Afternoon,Hot
5042,2011-08-02,Fall,2011,August,23,0,Tuesday,1,2,32.800000000000004,37.12,49.0,11.0014,29,103,132,Afternoon,Hot
5043,2011-08-03,Fall,2011,August,0,0,Wednesday,1,2,32.800000000000004,37.12,49.0,11.0014,11,32,43,Evening,Hot
5044,2011-08-03,Fall,2011,August,1,0,Wednesday,1,2,31.98,35.605,52.0,11.0014,7,9,16,Evening,Hot
5045,2011-08-03,Fall,2011,August,2,0,Wednesday,1,2,31.98,35.605,49.0,11.0014,2,9,11,Evening,Hot
5046,2011-08-03,Fall,2011,August,3,0,Wednesday,1,2,31.16,34.849999999999994,55.00000000000001,6.0032,0,4,4,Evening,Hot
5047,2011-08-03,Fall,2011,August,4,0,Wednesday,1,2,31.16,34.849999999999994,52.0,11.0014,0,7,7,Evening,Hot
5048,2011-08-03,Fall,2011,August,5,0,Wednesday,1,2,31.16,34.849999999999994,55.00000000000001,6.0032,2,22,24,Morning,Hot
5049,2011-08-03,Fall,2011,August,6,0,Wednesday,1,3,29.52,34.089999999999996,66.0,32.9975,9,101,110,Morning,Hot
5050,2011-08-03,Fall,2011,August,7,0,Wednesday,1,2,30.34,33.335,51.0,15.001299999999999,19,252,271,Morning,Hot
5051,2011-08-03,Fall,2011,August,8,0,Wednesday,1,2,30.34,33.335,51.0,11.0014,29,408,437,Morning,Hot
5052,2011-08-03,Fall,2011,August,9,0,Wednesday,1,2,30.34,34.089999999999996,55.00000000000001,12.998000000000001,23,172,195,Morning,Hot
5053,2011-08-03,Fall,2011,August,10,0,Wednesday,1,3,30.34,34.089999999999996,57.99999999999999,6.0032,9,59,68,Morning,Hot
5054,2011-08-03,Fall,2011,August,11,0,Wednesday,1,2,30.34,34.089999999999996,57.99999999999999,7.0015,29,93,122,Afternoon,Hot
5055,2011-08-03,Fall,2011,August,12,0,Wednesday,1,3,31.16,34.849999999999994,55.00000000000001,8.9981,19,142,161,Afternoon,Hot
5056,2011-08-03,Fall,2011,August,13,0,Wednesday,1,2,31.16,35.605,57.99999999999999,15.001299999999999,37,107,144,Afternoon,Hot
5057,2011-08-03,Fall,2011,August,14,0,Wednesday,1,2,31.16,35.605,57.99999999999999,15.001299999999999,43,104,147,Afternoon,Hot
5058,2011-08-03,Fall,2011,August,15,0,Wednesday,1,2,28.7,33.335,79.0,8.9981,31,87,118,Afternoon,Hot
5059,2011-08-03,Fall,2011,August,16,0,Wednesday,1,3,27.880000000000003,31.819999999999997,79.0,0.0,21,129,150,Afternoon,Hot
5060,2011-08-03,Fall,2011,August,17,0,Wednesday,1,2,28.7,33.335,79.0,0.0,47,378,425,Afternoon,Hot
5061,2011-08-03,Fall,2011,August,18,0,Wednesday,1,3,28.7,33.335,84.0,0.0,49,443,492,Afternoon,Hot
5062,2011-08-03,Fall,2011,August,19,0,Wednesday,1,3,28.7,33.335,84.0,0.0,51,270,321,Afternoon,Hot
5063,2011-08-03,Fall,2011,August,20,0,Wednesday,1,3,28.7,33.335,84.0,7.0015,7,80,87,Afternoon,Hot
5064,2011-08-03,Fall,2011,August,21,0,Wednesday,1,2,27.880000000000003,31.819999999999997,89.0,8.9981,7,81,88,Afternoon,Hot
5065,2011-08-03,Fall,2011,August,22,0,Wednesday,1,3,27.880000000000003,31.819999999999997,89.0,7.0015,11,66,77,Afternoon,Hot
5066,2011-08-03,Fall,2011,August,23,0,Wednesday,1,2,27.880000000000003,31.819999999999997,89.0,6.0032,4,52,56,Afternoon,Hot
5067,2011-08-04,Fall,2011,August,0,0,Thursday,1,2,27.880000000000003,31.819999999999997,89.0,6.0032,2,15,17,Evening,Hot
5068,2011-08-04,Fall,2011,August,1,0,Thursday,1,2,27.060000000000002,29.544999999999998,94.0,6.0032,3,14,17,Evening,Hot
5069,2011-08-04,Fall,2011,August,2,0,Thursday,1,2,27.060000000000002,29.544999999999998,94.0,6.0032,2,5,7,Evening,Hot
5070,2011-08-04,Fall,2011,August,3,0,Thursday,1,3,27.060000000000002,29.544999999999998,94.0,6.0032,0,3,3,Evening,Hot
5071,2011-08-04,Fall,2011,August,4,0,Thursday,1,2,27.880000000000003,31.819999999999997,89.0,0.0,0,7,7,Evening,Hot
5072,2011-08-04,Fall,2011,August,5,0,Thursday,1,2,27.880000000000003,31.819999999999997,89.0,0.0,3,17,20,Morning,Hot
5073,2011-08-04,Fall,2011,August,6,0,Thursday,1,2,27.880000000000003,31.819999999999997,89.0,19.999499999999998,7,90,97,Morning,Hot
5074,2011-08-04,Fall,2011,August,7,0,Thursday,1,2,27.880000000000003,31.819999999999997,89.0,19.999499999999998,11,271,282,Morning,Hot
5075,2011-08-04,Fall,2011,August,8,0,Thursday,1,2,28.7,32.574999999999996,82.0,23.9994,29,369,398,Morning,Hot
5076,2011-08-04,Fall,2011,August,9,0,Thursday,1,1,29.52,34.849999999999994,74.0,22.0028,25,162,187,Morning,Hot
5077,2011-08-04,Fall,2011,August,10,0,Thursday,1,1,29.52,33.335,71.0,19.999499999999998,24,89,113,Morning,Hot
5078,2011-08-04,Fall,2011,August,11,0,Thursday,1,2,30.34,34.849999999999994,66.0,15.001299999999999,37,112,149,Afternoon,Hot
5079,2011-08-04,Fall,2011,August,12,0,Thursday,1,2,31.16,35.605,62.0,15.001299999999999,53,152,205,Afternoon,Hot
5080,2011-08-04,Fall,2011,August,13,0,Thursday,1,1,31.16,35.605,57.99999999999999,0.0,63,142,205,Afternoon,Hot
5081,2011-08-04,Fall,2011,August,14,0,Thursday,1,1,32.800000000000004,37.88,55.00000000000001,11.0014,53,114,167,Afternoon,Hot
5082,2011-08-04,Fall,2011,August,15,0,Thursday,1,1,32.800000000000004,37.88,55.00000000000001,16.997899999999998,50,115,165,Afternoon,Hot
5083,2011-08-04,Fall,2011,August,16,0,Thursday,1,1,31.16,35.605,62.0,22.0028,70,220,290,Afternoon,Hot
5084,2011-08-04,Fall,2011,August,17,0,Thursday,1,1,31.16,35.605,62.0,22.0028,91,464,555,Afternoon,Hot
5085,2011-08-04,Fall,2011,August,18,0,Thursday,1,1,28.7,33.335,74.0,19.999499999999998,88,435,523,Afternoon,Hot
5086,2011-08-04,Fall,2011,August,19,0,Thursday,1,1,28.7,33.335,74.0,19.0012,65,301,366,Afternoon,Hot
5087,2011-08-04,Fall,2011,August,20,0,Thursday,1,2,28.7,33.335,74.0,12.998000000000001,41,245,286,Afternoon,Hot
5088,2011-08-04,Fall,2011,August,21,0,Thursday,1,2,28.7,33.335,74.0,12.998000000000001,25,186,211,Afternoon,Hot
5089,2011-08-04,Fall,2011,August,22,0,Thursday,1,1,27.880000000000003,31.819999999999997,74.0,12.998000000000001,33,141,174,Afternoon,Hot
5090,2011-08-04,Fall,2011,August,23,0,Thursday,1,1,27.060000000000002,31.06,74.0,7.0015,24,108,132,Afternoon,Hot
5091,2011-08-05,Fall,2011,August,0,0,Friday,1,1,27.060000000000002,31.06,74.0,7.0015,13,41,54,Evening,Hot
5092,2011-08-05,Fall,2011,August,1,0,Friday,1,1,26.240000000000002,29.544999999999998,78.0,6.0032,3,16,19,Evening,Hot
5093,2011-08-05,Fall,2011,August,2,0,Friday,1,1,27.060000000000002,31.06,69.0,0.0,5,14,19,Evening,Hot
5094,2011-08-05,Fall,2011,August,3,0,Friday,1,1,26.240000000000002,29.544999999999998,78.0,6.0032,0,6,6,Evening,Hot
5095,2011-08-05,Fall,2011,August,4,0,Friday,1,1,26.240000000000002,29.544999999999998,78.0,8.9981,1,6,7,Evening,Hot
5096,2011-08-05,Fall,2011,August,5,0,Friday,1,1,26.240000000000002,29.544999999999998,78.0,6.0032,0,16,16,Morning,Hot
5097,2011-08-05,Fall,2011,August,6,0,Friday,1,1,26.240000000000002,29.544999999999998,78.0,8.9981,7,94,101,Morning,Hot
5098,2011-08-05,Fall,2011,August,7,0,Friday,1,1,27.060000000000002,30.305,78.0,8.9981,23,247,270,Morning,Hot
5099,2011-08-05,Fall,2011,August,8,0,Friday,1,1,28.7,32.574999999999996,65.0,15.001299999999999,39,415,454,Morning,Hot
5100,2011-08-05,Fall,2011,August,9,0,Friday,1,1,29.52,33.335,57.99999999999999,7.0015,43,183,226,Morning,Hot
5101,2011-08-05,Fall,2011,August,10,0,Friday,1,1,30.34,34.089999999999996,55.00000000000001,8.9981,50,113,163,Morning,Hot
5102,2011-08-05,Fall,2011,August,11,0,Friday,1,2,31.16,34.849999999999994,52.0,16.997899999999998,44,103,147,Afternoon,Hot
5103,2011-08-05,Fall,2011,August,12,0,Friday,1,1,31.16,34.849999999999994,52.0,16.997899999999998,57,159,216,Afternoon,Hot
5104,2011-08-05,Fall,2011,August,13,0,Friday,1,1,31.98,35.605,52.0,16.997899999999998,40,164,204,Afternoon,Hot
5105,2011-08-05,Fall,2011,August,14,0,Friday,1,2,31.98,35.605,52.0,16.997899999999998,81,164,245,Afternoon,Hot
5106,2011-08-05,Fall,2011,August,15,0,Friday,1,1,31.16,34.849999999999994,55.00000000000001,16.997899999999998,50,160,210,Afternoon,Hot
5107,2011-08-05,Fall,2011,August,16,0,Friday,1,1,32.800000000000004,37.12,49.0,16.997899999999998,76,254,330,Afternoon,Hot
5108,2011-08-05,Fall,2011,August,17,0,Friday,1,1,31.98,35.605,49.0,19.999499999999998,84,466,550,Afternoon,Hot
5109,2011-08-05,Fall,2011,August,18,0,Friday,1,1,31.16,34.849999999999994,52.0,16.997899999999998,105,361,466,Afternoon,Hot
5110,2011-08-05,Fall,2011,August,19,0,Friday,1,1,30.34,34.089999999999996,55.00000000000001,16.997899999999998,90,282,372,Afternoon,Hot
5111,2011-08-05,Fall,2011,August,20,0,Friday,1,1,29.52,33.335,57.99999999999999,15.001299999999999,70,221,291,Afternoon,Hot
5112,2011-08-05,Fall,2011,August,21,0,Friday,1,1,28.7,32.574999999999996,65.0,12.998000000000001,54,119,173,Afternoon,Hot
5113,2011-08-05,Fall,2011,August,22,0,Friday,1,1,28.7,32.574999999999996,65.0,15.001299999999999,51,137,188,Afternoon,Hot
5114,2011-08-05,Fall,2011,August,23,0,Friday,1,1,27.880000000000003,31.819999999999997,69.0,15.001299999999999,37,102,139,Afternoon,Hot
5115,2011-08-06,Fall,2011,August,0,0,Saturday,0,1,27.060000000000002,30.305,78.0,12.998000000000001,29,104,133,Evening,Hot
5116,2011-08-06,Fall,2011,August,1,0,Saturday,0,1,27.060000000000002,30.305,78.0,11.0014,17,50,67,Evening,Hot
5117,2011-08-06,Fall,2011,August,2,0,Saturday,0,1,27.060000000000002,30.305,78.0,15.001299999999999,14,39,53,Evening,Hot
5118,2011-08-06,Fall,2011,August,3,0,Saturday,0,2,27.060000000000002,30.305,78.0,11.0014,14,28,42,Evening,Hot
5119,2011-08-06,Fall,2011,August,4,0,Saturday,0,2,27.060000000000002,30.305,83.0,11.0014,5,5,10,Evening,Hot
5120,2011-08-06,Fall,2011,August,5,0,Saturday,0,1,26.240000000000002,28.79,89.0,6.0032,2,4,6,Morning,Hot
5121,2011-08-06,Fall,2011,August,6,0,Saturday,0,1,26.240000000000002,28.79,89.0,7.0015,5,22,27,Morning,Hot
5122,2011-08-06,Fall,2011,August,7,0,Saturday,0,1,27.880000000000003,31.819999999999997,83.0,11.0014,14,49,63,Morning,Hot
5123,2011-08-06,Fall,2011,August,8,0,Saturday,0,1,27.880000000000003,31.819999999999997,83.0,11.0014,27,94,121,Morning,Hot
5124,2011-08-06,Fall,2011,August,9,0,Saturday,0,1,30.34,34.849999999999994,70.0,15.001299999999999,60,155,215,Morning,Hot
5125,2011-08-06,Fall,2011,August,10,0,Saturday,0,2,30.34,34.849999999999994,70.0,19.0012,91,199,290,Morning,Hot
5126,2011-08-06,Fall,2011,August,11,0,Saturday,0,1,31.98,37.12,62.0,15.001299999999999,138,211,349,Afternoon,Hot
5127,2011-08-06,Fall,2011,August,12,0,Saturday,0,1,32.800000000000004,37.88,55.00000000000001,15.001299999999999,130,252,382,Afternoon,Hot
5128,2011-08-06,Fall,2011,August,13,0,Saturday,0,2,32.800000000000004,38.635000000000005,59.0,22.0028,176,265,441,Afternoon,Hot
5129,2011-08-06,Fall,2011,August,14,0,Saturday,0,1,33.62,38.635000000000005,52.0,16.997899999999998,176,204,380,Afternoon,Hot
5130,2011-08-06,Fall,2011,August,15,0,Saturday,0,2,34.44,40.150000000000006,53.0,16.997899999999998,130,232,362,Afternoon,Hot
5131,2011-08-06,Fall,2011,August,16,0,Saturday,0,3,30.34,35.605,79.0,11.0014,155,188,343,Afternoon,Hot
5132,2011-08-06,Fall,2011,August,17,0,Saturday,0,3,30.34,35.605,79.0,11.0014,61,88,149,Afternoon,Hot
5133,2011-08-06,Fall,2011,August,18,0,Saturday,0,2,29.52,34.849999999999994,79.0,30.002599999999997,81,130,211,Afternoon,Hot
5134,2011-08-06,Fall,2011,August,19,0,Saturday,0,3,29.52,35.605,84.0,16.997899999999998,57,114,171,Afternoon,Hot
5135,2011-08-06,Fall,2011,August,20,0,Saturday,0,3,29.52,34.849999999999994,79.0,19.0012,58,79,137,Afternoon,Hot
5136,2011-08-06,Fall,2011,August,21,0,Saturday,0,2,28.7,33.335,84.0,22.0028,28,86,114,Afternoon,Hot
5137,2011-08-06,Fall,2011,August,22,0,Saturday,0,2,28.7,33.335,84.0,22.0028,24,96,120,Afternoon,Hot
5138,2011-08-06,Fall,2011,August,23,0,Saturday,0,3,28.7,33.335,84.0,19.0012,29,79,108,Afternoon,Hot
5139,2011-08-07,Fall,2011,August,0,0,Sunday,0,2,28.7,33.335,84.0,19.0012,14,66,80,Evening,Hot
5140,2011-08-07,Fall,2011,August,1,0,Sunday,0,2,28.7,33.335,84.0,16.997899999999998,10,63,73,Evening,Hot
5141,2011-08-07,Fall,2011,August,2,0,Sunday,0,2,28.7,33.335,84.0,15.001299999999999,18,48,66,Evening,Hot
5142,2011-08-07,Fall,2011,August,3,0,Sunday,0,2,28.7,33.335,84.0,8.9981,9,23,32,Evening,Hot
5143,2011-08-07,Fall,2011,August,4,0,Sunday,0,1,28.7,33.335,84.0,8.9981,1,5,6,Evening,Hot
5144,2011-08-07,Fall,2011,August,5,0,Sunday,0,1,28.7,33.335,89.0,12.998000000000001,1,4,5,Morning,Hot
5145,2011-08-07,Fall,2011,August,6,0,Sunday,0,1,28.7,33.335,89.0,11.0014,3,10,13,Morning,Hot
5146,2011-08-07,Fall,2011,August,7,0,Sunday,0,1,28.7,33.335,84.0,12.998000000000001,11,28,39,Morning,Hot
5147,2011-08-07,Fall,2011,August,8,0,Sunday,0,1,29.52,34.849999999999994,79.0,12.998000000000001,23,66,89,Morning,Hot
5148,2011-08-07,Fall,2011,August,9,0,Sunday,0,1,31.16,37.12,75.0,7.0015,82,102,184,Morning,Hot
5149,2011-08-07,Fall,2011,August,10,0,Sunday,0,1,32.800000000000004,40.150000000000006,66.0,8.9981,88,178,266,Morning,Hot
5150,2011-08-07,Fall,2011,August,11,0,Sunday,0,1,33.62,41.665,63.0,0.0,113,156,269,Afternoon,Hot
5151,2011-08-07,Fall,2011,August,12,0,Sunday,0,1,36.9,42.425000000000004,42.0,19.999499999999998,161,209,370,Afternoon,Hot
5152,2011-08-07,Fall,2011,August,13,0,Sunday,0,1,36.9,42.425000000000004,42.0,19.999499999999998,118,206,324,Afternoon,Hot
5153,2011-08-07,Fall,2011,August,14,0,Sunday,0,1,35.26,40.150000000000006,47.0,12.998000000000001,130,192,322,Afternoon,Hot
5154,2011-08-07,Fall,2011,August,15,0,Sunday,0,3,29.52,34.849999999999994,74.0,19.999499999999998,118,208,326,Afternoon,Hot
5155,2011-08-07,Fall,2011,August,16,0,Sunday,0,3,29.52,34.849999999999994,74.0,19.999499999999998,74,119,193,Afternoon,Hot
5156,2011-08-07,Fall,2011,August,17,0,Sunday,0,3,30.34,35.605,74.0,43.000600000000006,63,131,194,Afternoon,Hot
5157,2011-08-07,Fall,2011,August,18,0,Sunday,0,1,29.52,34.849999999999994,74.0,6.0032,74,155,229,Afternoon,Hot
5158,2011-08-07,Fall,2011,August,19,0,Sunday,0,1,29.52,34.849999999999994,79.0,11.0014,68,160,228,Afternoon,Hot
5159,2011-08-07,Fall,2011,August,20,0,Sunday,0,1,29.52,35.605,84.0,8.9981,50,133,183,Afternoon,Hot
5160,2011-08-07,Fall,2011,August,21,0,Sunday,0,1,29.52,35.605,84.0,7.0015,36,100,136,Afternoon,Hot
5161,2011-08-07,Fall,2011,August,22,0,Sunday,0,1,28.7,33.335,89.0,12.998000000000001,21,82,103,Afternoon,Hot
5162,2011-08-07,Fall,2011,August,23,0,Sunday,0,1,28.7,33.335,79.0,7.0015,12,43,55,Afternoon,Hot
5163,2011-08-08,Fall,2011,August,0,0,Monday,1,1,28.7,33.335,79.0,7.0015,13,17,30,Evening,Hot
5164,2011-08-08,Fall,2011,August,1,0,Monday,1,1,27.880000000000003,31.819999999999997,83.0,8.9981,4,8,12,Evening,Hot
5165,2011-08-08,Fall,2011,August,2,0,Monday,1,1,27.060000000000002,29.544999999999998,89.0,0.0,4,3,7,Evening,Hot
5166,2011-08-08,Fall,2011,August,3,0,Monday,1,1,27.060000000000002,29.544999999999998,89.0,0.0,1,0,1,Evening,Hot
5167,2011-08-08,Fall,2011,August,4,0,Monday,1,1,27.060000000000002,29.544999999999998,89.0,7.0015,2,8,10,Evening,Hot
5168,2011-08-08,Fall,2011,August,5,0,Monday,1,1,28.7,33.335,79.0,6.0032,1,14,15,Morning,Hot
5169,2011-08-08,Fall,2011,August,6,0,Monday,1,1,28.7,32.574999999999996,65.0,19.0012,8,87,95,Morning,Hot
5170,2011-08-08,Fall,2011,August,7,0,Monday,1,1,29.52,34.089999999999996,62.0,19.999499999999998,18,249,267,Morning,Hot
5171,2011-08-08,Fall,2011,August,8,0,Monday,1,1,30.34,34.089999999999996,57.99999999999999,22.0028,29,320,349,Morning,Hot
5172,2011-08-08,Fall,2011,August,9,0,Monday,1,1,31.16,34.849999999999994,55.00000000000001,26.0027,37,146,183,Morning,Hot
5173,2011-08-08,Fall,2011,August,10,0,Monday,1,1,32.800000000000004,37.12,52.0,26.0027,62,62,124,Morning,Hot
5174,2011-08-08,Fall,2011,August,11,0,Monday,1,1,33.62,37.12,48.0,23.9994,90,89,179,Afternoon,Hot
5175,2011-08-08,Fall,2011,August,12,0,Monday,1,1,33.62,37.88,46.0,16.997899999999998,48,134,182,Afternoon,Hot
5176,2011-08-08,Fall,2011,August,13,0,Monday,1,1,34.44,37.88,44.0,19.999499999999998,43,108,151,Afternoon,Hot
5177,2011-08-08,Fall,2011,August,14,0,Monday,1,1,33.62,37.12,43.0,19.999499999999998,41,109,150,Afternoon,Hot
5178,2011-08-08,Fall,2011,August,15,0,Monday,1,1,34.44,37.88,41.0,19.999499999999998,40,86,126,Afternoon,Hot
5179,2011-08-08,Fall,2011,August,16,0,Monday,1,1,35.26,38.635000000000005,39.0,19.0012,64,218,282,Afternoon,Hot
5180,2011-08-08,Fall,2011,August,17,0,Monday,1,1,35.26,38.635000000000005,39.0,11.0014,67,460,527,Afternoon,Hot
5181,2011-08-08,Fall,2011,August,18,0,Monday,1,1,34.44,37.88,41.0,8.9981,64,465,529,Afternoon,Hot
5182,2011-08-08,Fall,2011,August,19,0,Monday,1,1,33.62,37.12,43.0,7.0015,64,352,416,Afternoon,Hot
5183,2011-08-08,Fall,2011,August,20,0,Monday,1,1,32.800000000000004,37.88,55.00000000000001,0.0,71,215,286,Afternoon,Hot
5184,2011-08-08,Fall,2011,August,21,0,Monday,1,1,31.16,35.605,57.99999999999999,6.0032,30,156,186,Afternoon,Hot
5185,2011-08-08,Fall,2011,August,22,0,Monday,1,1,31.16,35.605,57.99999999999999,7.0015,26,121,147,Afternoon,Hot
5186,2011-08-08,Fall,2011,August,23,0,Monday,1,1,30.34,34.849999999999994,66.0,7.0015,19,53,72,Afternoon,Hot
5187,2011-08-09,Fall,2011,August,0,0,Tuesday,1,1,29.52,34.849999999999994,79.0,8.9981,10,25,35,Evening,Hot
5188,2011-08-09,Fall,2011,August,1,0,Tuesday,1,1,29.52,34.089999999999996,66.0,0.0,5,9,14,Evening,Hot
5189,2011-08-09,Fall,2011,August,2,0,Tuesday,1,1,29.52,34.089999999999996,70.0,0.0,9,3,12,Evening,Hot
5190,2011-08-09,Fall,2011,August,3,0,Tuesday,1,1,29.52,34.089999999999996,62.0,0.0,0,3,3,Evening,Hot
5191,2011-08-09,Fall,2011,August,4,0,Tuesday,1,1,28.7,33.335,74.0,0.0,1,6,7,Evening,Hot
5192,2011-08-09,Fall,2011,August,5,0,Tuesday,1,1,28.7,32.574999999999996,65.0,6.0032,5,25,30,Morning,Hot
5193,2011-08-09,Fall,2011,August,6,0,Tuesday,1,1,29.52,33.335,64.0,0.0,6,95,101,Morning,Hot
5194,2011-08-09,Fall,2011,August,7,0,Tuesday,1,1,29.52,34.849999999999994,74.0,7.0015,30,313,343,Morning,Hot
5195,2011-08-09,Fall,2011,August,8,0,Tuesday,1,1,30.34,34.849999999999994,66.0,0.0,40,352,392,Morning,Hot
5196,2011-08-09,Fall,2011,August,9,0,Tuesday,1,2,31.98,37.12,62.0,8.9981,34,141,175,Morning,Hot
5197,2011-08-09,Fall,2011,August,10,0,Tuesday,1,2,32.800000000000004,38.635000000000005,59.0,15.001299999999999,55,89,144,Morning,Hot
5198,2011-08-09,Fall,2011,August,11,0,Tuesday,1,1,32.800000000000004,38.635000000000005,59.0,15.001299999999999,61,88,149,Afternoon,Hot
5199,2011-08-09,Fall,2011,August,12,0,Tuesday,1,1,33.62,39.395,56.00000000000001,12.998000000000001,60,125,185,Afternoon,Hot
5200,2011-08-09,Fall,2011,August,13,0,Tuesday,1,1,34.44,39.395,49.0,11.0014,48,127,175,Afternoon,Hot
5201,2011-08-09,Fall,2011,August,14,0,Tuesday,1,1,35.26,39.395,44.0,19.0012,53,95,148,Afternoon,Hot
5202,2011-08-09,Fall,2011,August,15,0,Tuesday,1,1,35.26,38.635000000000005,39.0,19.0012,58,106,164,Afternoon,Hot
5203,2011-08-09,Fall,2011,August,16,0,Tuesday,1,1,35.26,38.635000000000005,39.0,19.999499999999998,57,228,285,Afternoon,Hot
5204,2011-08-09,Fall,2011,August,17,0,Tuesday,1,1,32.800000000000004,37.88,55.00000000000001,11.0014,79,453,532,Afternoon,Hot
5205,2011-08-09,Fall,2011,August,18,0,Tuesday,1,1,32.800000000000004,37.88,55.00000000000001,12.998000000000001,97,488,585,Afternoon,Hot
5206,2011-08-09,Fall,2011,August,19,0,Tuesday,1,1,32.800000000000004,37.12,49.0,7.0015,69,302,371,Afternoon,Hot
5207,2011-08-09,Fall,2011,August,20,0,Tuesday,1,1,32.800000000000004,36.364999999999995,43.0,12.998000000000001,34,258,292,Afternoon,Hot
